2P,2PA,2PP,3P,3P%,3PA,AST,BLK,DRB,FG,FGA,FGP,FT,FTA,FTP,G,GS,MP,ORB,PTS,Player,SOS,STL,School,TOV,TRB,year,Position,eFGP,PER,WS
8.2,14.6,0.562,1.1,0.379,2.9,1.2,1.6,8.4,9.3,17.5,0.532,6.5,8.5,0.774,33,33,31.5,4,26.2,Michael Beasley,7.79,1.3,Kansas State,2.9,12.4,2009,Forward,56.3,10.7,10.7
2.1,4.9,0.432,0.9,0.327,2.6,2,0.1,1.3,3,7.6,0.395,1.9,2.4,0.775,37,19,23.5,0.4,8.7,Kobi Simmons,7.63,0.6,Arizona,1.2,1.6,2018,Guard,45.2,12.8,2.4
4.2,8.5,0.493,1.2,0.341,3.6,1.5,1,3.7,5.4,12.1,0.448,5,6.5,0.775,35,35,32.8,2.2,17.1,Andrew Wiggins,11.4,1.2,Kansas,2.3,5.9,2015,Guard,49.9,21.4,4.9
4.7,8.6,0.544,0,0,0,0.6,1.1,4,4.7,8.6,0.543,3.5,4.5,0.775,117,75,23,2.7,12.8,Tyler Zeller,8.85,0.7,UNC,1.4,6.7,2013,Forward,54.3,16.80326241,15.5
2.8,5.7,0.489,1.1,0.348,3.3,2,0.3,3.5,3.9,9,0.438,2.2,2.9,0.776,89,71,26.8,0.6,11.2,Deng Adel,9.32,0.5,Louisville,1.7,4.1,2019,Forward,50.1,16.2,8
3.2,5.9,0.537,1.1,0.352,3.2,1.1,1.2,4.6,4.3,9.1,0.472,1.9,2.5,0.776,109,70,24.8,1.1,11.7,Keita Bates-Diop,7.69,0.6,Ohio State,1.2,5.7,2019,Forward,53.4,22.5,12
4.2,7.8,0.537,2,0.375,5.5,2.4,1.1,6.2,6.2,13.2,0.47,2.5,3.2,0.776,62,60,31.6,1.4,17,Miles Bridges,8.8,0.6,Michigan State,2.1,7.6,2019,Guard,54.8,22.8,9.1
4.3,9.4,0.454,1.1,0.382,2.8,2,0.8,4,5.4,12.3,0.437,5.1,6.6,0.777,61,61,33,1.8,16.9,Josh Okogie,7.84,1.5,Georgia Tech,2.3,5.8,2019,Guard,48.1,21.4,7.9
1.9,5.2,0.374,0.9,0.367,2.4,3.8,0.2,2.1,2.8,7.6,0.372,3.6,4.6,0.777,79,78,28.6,0.6,10.1,Andrew Harrison,9.28,0.8,Kentucky,2.2,2.7,2017,Guard,43,14.9,8.3
2.3,4.8,0.476,0.5,0.442,1.2,1.8,0.6,3.6,2.8,5.9,0.469,2.5,3.2,0.777,65,43,21.3,1.8,8.6,Coty Clarke,5.27,1.5,Arkansas,1.3,5.4,2016,Forward,51.3,22,6.8
1.8,3.2,0.549,1.9,0.386,5,1.8,0.5,4.9,3.7,8.2,0.45,1.2,1.5,0.777,139,123,32.3,1,10.5,Pat Connaughton,6.88,0.7,Notre Dame,1,5.9,2016,Guard,56.7,17.8,15.9
4.2,8.3,0.499,1.8,0.367,5,5.7,0.5,2.7,6,13.3,0.45,3.1,4,0.777,73,71,35.7,0.6,16.9,Trey Burke,9.51,1.3,Michigan,2.5,3.3,2014,Guard,51.9,24.3,12.9
3.2,6.5,0.49,2,0.356,5.6,3.3,1,5.4,5.2,12.1,0.428,2.7,3.5,0.777,87,82,31.7,0.8,15,Miye Oni,-2.08,0.9,Yale,2.6,6.2,2020,Guard,51,18.6,8.8
4.6,9.3,0.495,1.3,0.336,4,3.6,0.1,2.7,5.9,13.3,0.447,5.9,7.6,0.778,33,32,29.9,1,19.2,Collin Sexton,10.64,0.8,Alabama,2.8,3.8,2019,Guard,49.8,23.5,4.4
2.6,5,0.516,2.5,0.36,6.8,2,0.2,3.4,5,11.8,0.426,3.2,4.2,0.778,130,98,29.6,1,15.7,Dionte Christmas,3.89,1.2,Temple,2.2,4.4,2014,Guard,53,15.4,15.4
1.8,3.5,0.519,1.2,0.32,3.7,1.1,1.6,3.6,3,7.2,0.417,1.7,2.2,0.779,128,76,24.1,1.2,8.9,Luke Kornet,8.03,0.4,Vanderbilt,1.1,4.8,2018,Forward-Center,49.9,18.1,10.7
1.8,3.9,0.466,1.5,0.395,3.9,1.6,0.4,3,3.3,7.8,0.43,2,2.6,0.779,131,99,28.1,0.7,10.3,Davon Reed,8.24,0.9,Miami (FL),1.4,3.6,2018,Guard,52.9,16.7,12.5
2.2,4.6,0.476,1.8,0.408,4.5,4.4,0.3,4.8,4,9.1,0.442,1.5,2,0.779,144,116,29,1.1,11.4,Denzel Valentine,9.21,0.9,Michigan State,2.2,5.9,2017,Guard,54.4,20.4,18.8
3.1,5.2,0.593,1,0.348,2.8,1.2,1.5,6.1,4.1,8,0.508,2.9,3.7,0.78,32,32,26.2,1.8,12,Jonathan Isaac,8.87,1.2,Florida State,1.5,7.8,2018,Forward,56.8,24.6,4.3
3.5,6.7,0.517,1.1,0.381,2.9,5.5,0.3,2.9,4.5,9.5,0.476,2,2.6,0.78,140,121,33.8,0.8,12.2,Monte Morris,10.28,1.6,Iowa State,1.2,3.7,2018,Guard,53.3,20.5,20.8
2.8,5.6,0.501,2.2,0.347,6.4,2,0.2,3.1,5.1,12.1,0.419,3,3.8,0.78,140,104,30.8,1.3,15.3,Sean Kilpatrick,6.15,1.2,Cincinnati,1.7,4.3,2015,Guard,51.2,22.2,21.4
3.1,6.2,0.504,1.2,0.302,3.8,1.9,0.6,5.5,4.3,10,0.426,4,5.1,0.78,85,54,25.9,1.5,13.7,Jamaal Franklin,5.45,1,San Diego State,2.6,7,2014,Guard,48.4,24.3,10.9
2.4,4.7,0.517,2.2,0.425,5.2,4.3,0.1,3.1,4.7,10,0.469,3.5,4.5,0.78,69,69,35.4,0.8,15.1,Ben Hansbrough,5.647638522,1.1,Notre Dame,2.1,3.9,2013,Guard,57,16.80326241,17
5.7,10.3,0.555,0.3,0.444,0.6,1.2,0.8,6.8,6,10.9,0.549,4.1,5.3,0.78,30,30,35.8,3.7,16.4,Arnett Moultrie,5.647638522,0.8,Mississippi State,2.4,10.5,2013,Forward,52.7,16.80326241,11.9
3.3,5.9,0.568,1.1,0.403,2.6,5.8,0.1,2.3,4.4,8.5,0.517,3.2,4.1,0.78,105,95,27,0.6,13.1,Ty Lawson,8.59,1.8,UNC,2.1,2.9,2010,Guard,57.9,15.7,15.7
3,6.1,0.497,1.6,0.399,4,1.5,0.2,3.1,4.6,10.1,0.458,2.9,3.8,0.78,112,77,27.6,1.7,13.8,Cartier Martin,6.11,0.7,Kansas State,1.7,4.8,2009,Forward,53.7,14,14
4,8.3,0.487,2.3,0.359,6.3,5.7,0.5,3.2,6.3,14.6,0.432,3.7,4.7,0.781,69,69,32.4,0.4,18.5,Cameron Payne,-3.19,1.8,Murray State,2.9,3.7,2016,Guard,50.9,25.3,11.3
1.6,3.1,0.535,0.7,0.358,1.9,0.9,0.5,2,2.3,4.9,0.468,1.5,2,0.781,128,46,20.3,0.9,6.8,Dennis Horner,7.87,0.5,NC State,0.9,2.9,2012,Forward,53.6,7.6,7.6
0.4,0.9,0.404,2,0.386,5.2,0.4,0.1,1.6,2.4,6.1,0.389,0.5,0.7,0.782,125,57,16.9,0.5,7.3,Troy Daniels,2.38,0.6,VCU,0.6,2.1,2014,Guard,55.3,17.5,8.7
6.9,14.3,0.486,0.3,0.326,1,1.6,0.7,6.5,7.3,15.3,0.476,4.4,5.6,0.782,129,108,29.2,3,19.2,Luke Harangody,6.73,0.8,Notre Dame,1.8,9.5,2011,Forward,48.6,19.4,19.4
3.4,6.8,0.508,1.2,0.349,3.5,3,0.7,3.8,4.7,10.3,0.454,3.3,4.2,0.782,141,140,32.3,1.2,13.8,Ben Uzoh,2.63,1.1,Tulsa,2.4,5,2011,Guard,51.3,20.2,20.2
4.1,7.8,0.524,1.9,0.383,5,2.8,0.4,4.4,6,12.8,0.469,3.1,4,0.782,100,100,35.4,1.4,17,Chase Budinger,9.93,1.3,Arizona,2.1,5.8,2010,Forward,54.4,13,13
4.2,8.1,0.525,1.4,0.333,4.2,6,0.2,2.1,5.6,12.2,0.46,4,5.1,0.782,73,73,36.5,0.6,16.6,Jonny Flynn,8.72,1.5,Syracuse,3.1,2.7,2010,Guard,51.6,8.6,8.6
4.6,8.5,0.54,0.4,0.263,1.6,1.5,0.6,3,5,10.1,0.497,4.1,5.2,0.782,60,32,22.7,1.9,14.5,Trey Gilder,5.647638522,1.3,Northwestern State,2.5,4.9,2010,Forward,51.7,5.8,5.8
1.9,3.7,0.507,1.4,0.358,4,2,1.4,2.2,3.3,7.6,0.429,1.3,1.6,0.782,135,134,29.4,0.9,9.2,Matisse Thybulle,7,2.5,Washington,1.9,3.1,2020,Guard-Forward,52.2,16.5,11.1
3.6,7.3,0.502,3.1,0.408,7.7,2.2,0.3,3.7,6.8,14.9,0.454,3.3,4.2,0.783,36,36,35.2,1.5,20,Jamal Murray,8.84,1,Kentucky,2.3,5.2,2017,Guard,55.9,22.7,6.1
4.1,8.7,0.469,1.1,0.326,3.5,4.1,0.3,3.4,5.2,12.2,0.428,4.5,5.8,0.783,111,77,32.9,1,16.1,Kemba Walker,9.39,1.7,UConn,2.3,4.4,2012,Guard,47.5,16.80326241,17.9
2.6,5.3,0.492,1.9,0.418,4.6,1.5,0.5,3.2,4.5,9.8,0.458,2.5,3.2,0.783,36,36,27.5,1.2,13.4,Xavier Henry,8.25,1.5,Kansas,1.9,4.4,2011,Guard,55.5,4.9,4.9
1.3,2.9,0.47,0.8,0.278,3,3.6,0.8,2.9,2.2,5.9,0.371,1.5,1.9,0.783,134,131,33.1,0.8,6.7,Garrett Temple,6.28,1.4,LSU,2.2,3.7,2010,Guard,44.3,10.8,10.8
3,5.8,0.517,1.5,0.386,3.9,2,0.2,4.2,4.5,9.8,0.465,3.1,4,0.784,123,93,29.4,1,13.7,James Nunnally,-0.86,0.6,UCSB,2.2,5.1,2014,Forward,54.2,16.80326241,13.5
2.8,6.5,0.44,1.6,0.349,4.7,4.2,0.1,2.1,4.5,11.1,0.402,3.5,4.4,0.784,131,128,33,0.5,14.1,Casper Ware,0.96,1.6,Long Beach State,2.8,2.5,2014,Guard,47.5,16.80326241,13.3
3.9,7.4,0.529,2.1,0.424,4.9,1.5,0.4,4.6,6,12.3,0.487,4.9,6.3,0.785,35,35,34.1,2.3,19,Semi Ojeleye,5.647638522,0.4,SMU,1.4,6.9,2018,Forward,56.7,25.5,8.3
4.7,8.3,0.565,0.9,0.404,2.3,3.3,0.3,3.8,5.6,10.7,0.529,4.8,6.1,0.785,95,87,33.3,1.9,17,George Hill,-3.26,1.6,IUPUI,2.5,5.8,2009,Guard,57.4,17.1,17.1
2.6,5.4,0.49,0.8,0.355,2.2,5.1,0.1,3,3.4,7.6,0.452,2.5,3.1,0.786,131,129,31,0.7,10.1,Mustafa Shakur,8.88,1.2,Arizona,3,3.7,2011,Guard,50.2,11.4,11.4
1.8,4,0.437,2.1,0.409,5.1,4.5,0.1,2.7,3.8,9.1,0.422,2.5,3.2,0.787,142,111,31.7,0.4,12.3,Devonte' Graham,11.86,1.4,Kansas,1.9,3.1,2019,Guard,53.6,18.2,18.4
2.5,6.2,0.401,2.2,0.385,5.8,1.7,0.1,3.6,4.7,12.1,0.393,2.3,2.9,0.787,118,117,33.2,0.9,14,Andre Ingram,-5.01,1,American,1.8,4.5,2018,Guard,48.6,9.4,9.4
2.5,5.3,0.474,1.5,0.335,4.6,1.6,0.2,2.3,4.1,9.9,0.41,2.8,3.5,0.787,79,78,29.2,0.5,12.4,Aaron Harrison,9.28,1.1,Kentucky,1.3,2.8,2016,Guard,48.7,17.4,10.2
2.6,5.5,0.481,1.2,0.337,3.5,1.5,1.1,3.4,3.8,8.9,0.425,2.1,2.7,0.788,134,107,30.1,1.1,10.9,Yuta Watanabe,2.82,0.7,George Washington,1.3,4.5,2019,Guard-Forward,49,16.6,12.2
2.6,5.2,0.497,1.5,0.329,4.6,2.2,0.3,3,4.1,9.8,0.418,2,2.5,0.788,65,38,26,1.1,11.7,Donovan Mitchell,9.44,1.5,Louisville,1.3,4.1,2018,Guard,49.5,20.5,8.2
3,4.9,0.611,1.5,0.354,4.1,2.4,1,3.8,4.5,9,0.493,2.8,3.6,0.788,67,66,31,1.6,13.2,James Ennis,1.39,1.7,Long Beach State,2.5,5.4,2015,Guard,57.4,22.4,9
2.9,5.7,0.503,2.1,0.376,5.6,2,0.3,2.3,5,11.4,0.44,2.7,3.5,0.788,69,67,31,1,14.9,Gary Harris,9.96,1.6,Michigan State,1.6,3.3,2015,Guard,53.3,21,9.8
3.2,5.8,0.55,1.7,0.35,4.9,3.5,0.1,2.1,4.9,10.6,0.459,3.8,4.8,0.788,57,53,31.7,0.6,15.2,Willie Warren,7.33,1.1,Oklahoma,2.8,2.6,2011,Guard,53.9,6.3,6.3
1.9,3.9,0.479,1.6,0.392,4,3.7,0,2.8,3.5,8,0.435,1.1,1.4,0.788,105,76,26.4,0.3,9.6,Ty Jerome,10.05,1.2,Virginia,1.4,3,2020,Guard,53.4,19.7,13.7
4,7.4,0.539,1.4,0.368,3.9,2.4,0.4,3.7,5.4,11.2,0.48,3.2,4,0.788,131,117,31.2,1.4,15.4,Quinndary Weatherspoon,6.95,1.5,Mississippi State,2.3,5.2,2020,Guard,54.4,21.8,16.8
2.4,5.2,0.471,1,0.349,2.9,3,0.1,2.1,3.4,8,0.428,2.8,3.6,0.789,133,102,27.3,1,10.7,Justin Dentmon,7.16,1.4,Washington,2.3,3.2,2012,Guard,49,12.4,12.4
3.6,7.3,0.497,1.2,0.357,3.4,0.9,0.3,4.4,4.8,10.7,0.452,2.6,3.3,0.789,138,118,26.4,2.2,13.5,Lazar Hayward,7.79,1.1,Marquette,1.7,6.6,2011,Forward,50.9,16.9,16.9
3.3,6.9,0.48,2.6,0.377,7,4.4,0.1,2,6,13.9,0.428,2.3,2.9,0.789,116,103,34.2,0.5,16.9,Bobby Brown,-2.5,1.3,Cal State Fullerton,3.1,2.5,2009,Guard,52.3,12.6,12.6
4.7,9.4,0.504,1.3,0.396,3.2,2.9,0.3,3.7,6,12.6,0.476,2.8,3.5,0.789,70,67,33.5,1,16.1,Jaylen Nowell,6.54,1.2,Washington,2.7,4.6,2020,Guard,52.7,19,8.1
3.2,6.4,0.498,1.5,0.345,4.4,5.8,0.3,2.5,4.7,10.7,0.436,3.8,4.8,0.79,119,117,36.4,0.4,14.6,Jerian Grant,6.88,1.5,Notre Dame,2.2,2.9,2016,Guard,50.6,21.4,18.4
3.2,6.4,0.495,0.9,0.422,2.2,1,1.9,4.9,4.1,8.6,0.477,2.5,3.1,0.79,67,34,22.5,0.9,11.6,Austin Daye,2.85,0.7,Gonzaga,1.9,5.8,2010,Forward,53,10.3,10.3
6.5,12.1,0.541,0.1,0.316,0.3,1.1,0.5,5.2,6.6,12.3,0.536,6.9,8.7,0.791,142,141,30.9,3.4,20.2,Tyler Hansbrough,8.39,1.3,UNC,2.1,8.6,2010,Forward,53.9,28.5,28.5
3.9,8.3,0.477,1.1,0.37,3,5.2,0.2,2.9,5,11.2,0.449,3.9,4.9,0.791,130,104,30.7,0.5,15,Eric Maynor,-0.76,1.3,VCU,2.4,3.4,2010,Guard,49.8,17.7,17.7
4.1,9.8,0.419,0.4,0.294,1.3,4.5,0.1,2.7,4.5,11.1,0.404,4.3,5.4,0.792,92,92,30.8,0.4,13.6,Isaiah Taylor,9.98,1,Texas,2.3,3.1,2017,Guard,42.1,17.8,9.5
2.9,7.3,0.394,1.7,0.37,4.6,3.8,0.1,2.7,4.6,11.9,0.385,2.8,3.5,0.792,127,127,33.7,0.8,13.6,James Johnson,-7.53,1.5,Quinnipiac,2.2,3.5,2010,Guard,45.7,16.80326241,14.2
4.2,8,0.518,1.2,0.362,3.4,2.6,0.5,2.9,5.4,11.4,0.472,2.8,3.5,0.794,109,98,28.9,1.6,14.8,Dillon Brooks,8.23,0.9,Oregon,2.1,4.5,2018,Forward,52.6,21.1,13.1
2.8,5.6,0.499,2.3,0.391,5.8,1.7,0.1,3.5,5.1,11.4,0.444,4.9,6.2,0.794,60,59,35.2,0.5,17.3,Jabari Brown,5.647638522,0.7,Missouri,2.1,4,2015,Guard,54,18.9,8.4
2.9,6.2,0.469,1.8,0.422,4.2,4.7,0.2,2.7,4.7,10.5,0.45,3.1,3.9,0.795,101,65,31.8,0.5,14.3,Aaron Holiday,7.65,1.2,UCLA,3,3.2,2019,Guard,53.5,17.4,9.8
3.2,6.6,0.486,1.4,0.383,3.6,1.2,1.8,4.3,4.6,10.2,0.45,2.5,3.1,0.795,100,67,26.5,1.5,13,Jarrod Uthoff,8.18,0.8,Iowa,1,5.8,2017,Forward,51.7,24.5,13
3.4,7.4,0.461,2.3,0.377,6.1,4.2,0.2,3.4,5.7,13.5,0.423,3.6,4.5,0.795,38,38,35.9,0.7,17.3,Brandon Knight,8.91,0.7,Kentucky,3.2,4,2012,Guard,50.8,19.3,5.3
3.7,8.4,0.442,1.1,0.377,2.8,4,0.1,1.4,4.8,11.2,0.425,3.6,4.5,0.796,141,119,30.3,0.6,14.2,Kalin Lucas,9.22,1,Michigan State,2.3,1.9,2015,Guard,47.3,16.80326241,13.9
7.5,12.6,0.591,1.3,0.48,2.8,2,0.3,3.687894073,7.5,13.1,0.569,2.3,2.8,0.797,134,105,29.8,1.52295082,18.2,Glen Rice,9.85,0.8,Michigan,1.8,6.4,2014,Forward,52.17060976,0,0
2.4,5.3,0.453,1.7,0.355,4.7,3.9,0.2,2.8,4.1,10,0.407,2.4,3,0.798,144,112,29.9,0.9,12.2,Jevon Carter,9.53,2.3,West Virginia,1.8,3.7,2019,Guard,49.1,19.9,19.8
2.2,4.2,0.532,1.3,0.352,3.7,2.1,0.2,2.1,3.5,7.8,0.448,2.3,2.8,0.798,141,79,25,1.1,10.6,J.P. Macura,9.72,1.2,Xavier,1.5,3.2,2019,Guard,53,18.3,13.2
3.7,6.6,0.554,0.3,0.407,0.9,0.8,1.1,5.5,4,7.5,0.537,1,1.3,0.798,132,94,25,2.4,9.5,Thomas Welsh,7.8,0.4,UCLA,0.7,7.8,2019,Center,56.1,20.7,13.6
2.9,5.3,0.542,0.5,0.327,1.5,0.7,0.8,3.2,3.4,6.8,0.494,2.9,3.6,0.799,139,94,24.6,1.8,10.1,Okaro White,7.36,0.7,Florida State,1.6,5.1,2017,Forward,53,19.8,14.3
3.2,6.8,0.48,0.8,0.341,2.3,2.1,0.3,3.4,4,9.1,0.444,4.3,5.4,0.799,127,118,30.2,1.6,13.2,Wesley Matthews,7.77,1.2,Marquette,2.2,4.9,2010,Guard,48.8,15.7,15.7
1.6,3.5,0.453,1.8,0.358,5.1,3.7,0,2,3.4,8.5,0.397,2.6,3.2,0.8,144,142,31.9,0.3,11.1,Ryan Arcidiacono,8.32,1.2,Villanova,1.8,2.3,2018,Guard,50.3,15.4,17
2.2,5.1,0.436,1.2,0.422,2.9,4.8,0.2,3.6,3.4,8,0.431,3.5,4.4,0.8,68,54,29.6,0.4,11.6,Wade Baldwin,7.45,1.3,Vanderbilt,2.3,4.1,2017,Guard,50.8,19.9,8.9
1.3,2.9,0.458,1.8,0.349,5.1,1,0.3,1.9,3.1,8,0.388,2,2.5,0.8,71,14,18.1,1.3,10,P.J. Hairston,7.54,0.8,UNC,0.9,3.2,2015,Guard,50,22.2,6.3
3.5,7.3,0.482,1.2,0.368,3.2,2.8,0.1,2,4.7,10.4,0.448,2.9,3.6,0.8,143,97,26.9,0.8,13.4,Nolan Smith,8.97,1,Duke,2,2.8,2012,Guard,50.3,16.80326241,18.3
3,6.1,0.5,2.3,0.353,6.6,4.1,0.3,3.2,5.4,12.7,0.423,3,3.7,0.8,35,35,28.5,0.3,16.1,Coby White,11.35,1.1,UNC,2.7,3.5,2020,Guard,51.6,19.2,4.1
2.3,4.4,0.509,2,0.369,5.3,2.8,0.6,3.4,4.2,9.7,0.433,2.8,3.5,0.801,124,121,30.6,0.8,13.2,Ron Baker,3.94,1.3,Wichita State,1.4,4.2,2017,Guard,53.4,22.1,20.5
3.7,7.4,0.502,1.5,0.422,3.7,1.2,1.3,4.8,5.3,11.1,0.476,2.7,3.4,0.802,118,111,30,2.6,14.8,Robert Covington,-2.86,1.5,Tennessee State,2.3,7.4,2014,Forward,54.5,24.8,15.7
2.5,5.2,0.483,2.3,0.419,5.5,2.9,0.1,2.2,4.8,10.7,0.45,3.6,4.5,0.803,132,83,29.4,0.6,15.5,Isaiah Canaan,-3.56,1.2,Murray State,2.4,2.8,2014,Guard,55.8,22.9,20.4
4.8,9.9,0.49,1.2,0.342,3.6,5.3,0.2,3.8,6.1,13.5,0.45,5.1,6.4,0.803,127,109,33.1,0.9,18.5,Nate Wolters,-3.55,1.5,South Dakota State,2.2,4.7,2014,Guard,49.7,28.1,23.8
3.1,6.5,0.485,1.9,0.396,4.9,2.4,0.9,4.8,5.1,11.4,0.447,3.4,4.2,0.803,63,63,33.9,1.9,15.5,Paul George,1.13,2,Fresno State,2.7,6.7,2011,Forward,53.2,8.3,8.3
4.5,9.7,0.464,2.7,0.409,6.5,3.3,0.4,3.5,7.2,16.2,0.442,3.7,4.6,0.803,33,32,36.8,1.1,20.7,O.J. Mayo,8.59,1.5,USC,3.5,4.5,2009,Guard,52.4,5.2,5.2
3.5,7.3,0.48,1.1,0.338,3.2,2.5,0.2,2.1,4.6,10.5,0.437,3.2,4,0.804,129,89,28.3,0.5,13.5,Erick Green,5.97,1.2,Virginia Tech,1.4,2.6,2015,Guard,48.8,21.9,15.4
5.5,10.4,0.533,0.7,0.313,2.2,2.4,0.4,3.6,6.2,12.6,0.495,5.9,7.3,0.804,68,67,30.9,2.2,19,Alec Burks,6.65,1.1,Colorado,2.3,5.8,2012,Guard,52.2,27.8,10.8
2.7,6.2,0.44,1.4,0.347,4,3.1,0.1,3,4.1,10.2,0.404,4.5,5.6,0.805,129,109,31.1,0.5,14.2,Joe Chealey,-1.66,0.9,College of Charleston,1.9,3.5,2019,Guard,47.2,19.4,15.2
3.2,6.9,0.462,2.1,0.386,5.5,2.5,0.1,2.8,5.3,12.3,0.428,3.8,4.8,0.806,144,142,33.3,0.5,16.5,Chasson Randle,6.92,1.2,Stanford,2.3,3.3,2017,Guard,51.4,19.3,18.9
3.8,6.6,0.573,1.6,0.348,4.5,1.7,0.6,3.6,5.3,11,0.482,1.9,2.4,0.806,75,74,32.1,1.1,14.1,Jeremy Lamb,9.25,1,UConn,1.6,4.7,2013,Guard,55.3,21.3,9.9
3.9,7.9,0.491,1.8,0.376,4.8,2.9,0.3,2.5,5.7,12.6,0.448,3.6,4.5,0.806,99,95,33.8,0.8,16.7,Toney Douglas,5.647638522,1.9,Florida State,2.6,3.3,2010,Guard,51.3,15.3,15.3
2,4.5,0.444,2.4,0.425,5.6,1.6,0,2.6,4.4,10.1,0.433,1.3,1.6,0.806,106,78,29.1,0.4,12.5,Kyle Guy,10.05,0.7,Virginia,1.1,3,2020,Guard,55.2,18.6,13.7
3.6,7.4,0.493,2,0.355,5.6,1.2,0.3,3.9,5.6,12.9,0.434,4,4.9,0.807,129,108,32.5,1.7,17.1,John Holland,-4.23,1.6,Boston University,1.9,5.6,2018,Forward,51,16.80326241,19.3
3.4,6.9,0.494,2,0.42,4.8,2.1,0.3,3.1,5.5,11.8,0.464,3.1,3.9,0.807,35,33,32.9,0.8,16.1,Rodney Hood,5.647638522,0.7,Duke,1.5,3.9,2015,Forward,53.9,17.9,7.8
3.8,7.2,0.524,0.2,0.4,0.5,0.8,1,2.9,4,7.7,0.517,1.7,2.1,0.807,96,83,26.3,1.8,9.8,Travis Wear,5.647638522,0.7,UCLA,0.9,4.7,2015,Forward,51.6,17.6,9.8
3.2,6.5,0.496,1.9,0.34,5.7,5.9,0.1,2.8,5.2,12.2,0.423,3.3,4.2,0.807,66,61,32.7,0.3,15.6,Tremont Waters,8.59,2.5,LSU,3.2,3.1,2020,Guard,50.3,21.6,8.2
3.1,6.4,0.496,2.1,0.379,5.6,6.5,0,2.5,5.3,11.9,0.441,4,5,0.808,74,55,32.8,0.8,16.7,Pierre Jackson,7.58,1.6,Baylor,3.5,3.3,2017,Guard,53,24,12.2
2.3,4.6,0.491,1.5,0.375,4,3.6,0.1,2.7,3.8,8.6,0.438,2.2,2.7,0.808,68,54,31.3,0.5,11.2,Shane Larkin,7.03,1.8,Miami (FL),2.1,3.2,2014,Guard,52.4,19.4,8.5
3,6,0.492,1.6,0.377,4.3,3.9,0,2,4.6,10.3,0.444,2.4,3,0.808,143,77,28.5,0.4,13.2,Sherron Collins,7.8,1,Kansas,2.3,2.4,2011,Guard,52.3,16.5,16.5
3.8,8.2,0.463,1.6,0.402,4.1,6.2,0,2.3,5.4,12.2,0.443,4.4,5.5,0.808,73,73,36.5,0.6,16.9,D.J. Augustin,7.35,1.4,Texas,3,2.9,2009,Guard,51,10.7,10.7
2.5,4.8,0.531,1.4,0.4,3.5,1.6,1.6,5.4,3.9,8.2,0.476,2.4,2.9,0.809,71,34,33.1,2,11.6,Tyler Lydon,9.11,1.1,Syracuse,1.5,7.4,2018,Forward,56,20.3,9.5
1.3,3,0.446,0.8,0.306,2.7,2.7,0,1.7,2.2,5.7,0.379,1.5,1.9,0.809,62,29,21.9,0.4,6.7,Gal Mekel,4.6,0.4,Wichita State,2,2.1,2014,Guard,45.2,2.3,2.3
3.4,6.6,0.513,2,0.397,5,2.2,0.1,3,5.4,11.6,0.463,2,2.5,0.809,115,112,28.5,1.1,14.7,Wayne Ellington,8.59,0.9,UNC,1.5,4.1,2010,Guard,54.9,13.5,13.5
2.6,4.6,0.563,2.6,0.425,6,2.2,0.2,2.4,5.1,10.6,0.484,1.6,2,0.81,133,131,28.7,0.5,14.4,Ian Clark,-2.5,1.2,Belmont,2.1,2.9,2014,Guard,60.5,20.6,17.2
2.1,4.4,0.49,0.7,0.409,1.6,1.3,1.1,4,2.8,6,0.468,3.1,3.8,0.81,108,75,23.3,2,9.4,Rob Kurz,6.22,0.6,Notre Dame,1.5,6,2009,Forward,52.4,13.4,13.4
1.9,3.6,0.542,2.2,0.437,5.1,4.1,0.2,2.5,4.2,8.7,0.48,2.3,2.8,0.811,71,68,28.6,0.5,12.9,Landry Shamet,4.22,0.8,Wichita State,1.5,3,2019,Guard,60.9,21,10.8
2.5,5,0.492,1.8,0.475,3.9,1.6,0.1,1.9,4.3,8.9,0.485,2.6,3.2,0.811,78,49,29.8,0.4,13.1,Doron Lamb,8.42,0.5,Kentucky,1.2,2.3,2013,Guard,58.9,19,10.9
5.2,10.8,0.482,1.4,0.382,3.7,3.8,0.6,3.3,6.6,14.5,0.456,5,6.2,0.811,128,128,35.9,1,19.6,Charles Jenkins,-1.45,1.7,Hofstra,3,4.3,2012,Guard,50.5,16.80326241,20.2
4.3,7.8,0.555,2.2,0.386,5.7,2.1,0.2,2.6,6.6,13.6,0.483,3.3,4.1,0.811,125,82,28.1,0.4,18.6,Justin Wright-Foreman,-1.81,0.7,Hofstra,1.7,2.9,2020,Guard,56.5,25.4,15.8
1.3,3.4,0.4,1.5,0.409,3.7,4.1,0.1,2.4,2.9,7.1,0.405,1.6,2,0.812,138,134,32.1,0.3,8.9,London Perrantes,9.43,0.9,Virginia,1.5,2.7,2018,Guard,51.2,15.4,17
1.6,3.8,0.407,1.6,0.365,4.3,1.1,0.5,3.8,3.1,8.1,0.385,1.8,2.2,0.812,123,90,25.8,0.8,9.6,Jarell Eddie,6.19,0.3,Virginia Tech,1.5,4.6,2016,Forward,48.1,14.8,7.8
3.9,8.2,0.477,1.3,0.421,3,3,0.6,2.5,5.2,11.2,0.462,4.8,5.9,0.812,61,52,30.9,0.5,16.4,Jeff Teague,8.09,1.9,Wake Forest,3,3,2010,Guard,51.8,9.1,9.1
